region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Kujawsko-Pomorskie;Nie;SZKOŁA PODSTAWOWA IM. JANA SLASKIEGO;Trzebcz Szlachecki;8;54;8;52;8;46
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W KIJEWIE KRÓLEWSKIM;Kijewo Królewskie;33;62;33;56;33;60
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W TRZEBCZYKU;Trzebczyk;9;52;9;55;9;55
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W BRZOZOWIE;Brzozowo;17;49;17;44;17;51
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM MARII SKŁODOWSKIEJ- CURIE W KRUSINIE;Krusin;20;55;20;50;20;42
Kujawsko-Pomorskie;Tak;ZESPÓŁ SZKOLNO- PRZEDSZKOLNY SZKOŁA PODSTAWOWA W LISEWIE IM. JANUSZA KORCZAKA;Lisewo;43;56;43;61;44;59
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA;Dubielno;15;56;15;28;15;40
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ROMUALDA TRAUGUTTA;Zegartowice;6;45;6;25;6;45
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH;Papowo Biskupie;26;43;26;49;26;52
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. DARIUSZA KOŁODZIEJKA W STOLNIE;Stolno;21;50;21;46;14;56
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W ROBAKOWIE;Robakowo;14;48;14;50;14;68
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W UNISŁAWIU;Unisław;83;57;83;56;82;65
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W GRZYBNIE;Grzybno;16;53;16;40;15;43
Kujawsko-Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W BRUKACH UNISŁAWSKICH;Bruki Unisławskie;10;44;10;42;10;38
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W KOKOCKU;Kokocko;6;52;6;38;6;52
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. OSKARA KOLBERGA W CIECHOCINIE;Ciechocin;41;61;41;51;41;58
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW WRZEŚNIA 1939 W ŚWIĘTOSŁAWIU;Świętosław;13;71;13;58;13;54
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. ORŁA BIAŁEGO;Golub-Dobrzyń;145;56;145;51;142;66
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. KONSTYTUCJI 3 MAJA;Golub-Dobrzyń;34;51;34;44;34;56
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W NOWOGRODZIE;Nowogród;14;60;14;53;14;55
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W LISEWIE;Lisewo;11;66;11;60;11;46
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W OSTROWITEM IM.TADEUSZA JĘDRYCZKI;Ostrowite;23;54;23;45;23;56
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W WĘGIERSKU IM.JÓZEFA SOŁTYKIEWICZA;Węgiersk;12;59;12;44;12;32
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA WE WROCKACH;Wrocki;13;60;13;50;13;45
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W GA ŁCZEWIE IM.MIKOŁAJA KOPERNIKA;Gałczewo;16;64;16;64;16;55
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W PLUSKOWĘSACH;Pluskowęsy;11;64;11;47;11;52
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W WIELKIM RYCHNOWIE;Wielkie Rychnowo;40;52;40;50;40;34
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. IRENY SENDLEROWEJ W WIELKIEJ ŁĄCE;Wielka Łąka;17;62;17;39;17;44
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KOWALEWIE POMORSKIM;Kowalewo Pomorskie;89;60;89;53;89;62
Kujawsko-Pomorskie;Tak;ZESPÓŁ SZKÓŁ W RADOMINIE SZKOŁA PODSTAWOWA W RADOMINIE Z FILIĄ W DULSKU;Radomin;31;57;31;56;31;50
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. DZIEWANOWSKICH W PŁONNEM;Płonne;12;50;12;52;12;62
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W RADOMINIE Z FILIĄ W DULSKU;Dulsk;7;55;7;47;7;32
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W KLONOWIE;Klonowo;15;63;15;53;15;48
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ZIEMI DOBRZYŃSKIEJ W RUŻU;Ruże;4;;4;;4;
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W DZIAŁYNIU;Działyń;16;57;16;56;16;65
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W ZBÓJNIE;Zbójno;31;46;31;32;31;56
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 9 IM. TADEUSZA KOŚCIUSZKI;Grudziądz;77;50;77;29;73;47
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 12 IM. SYNÓW PUŁKU;Grudziądz;70;55;70;38;72;51
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 16 IM. PŁK. ZBIGNIEWA MAKOWIECKIEGO;Grudziądz;118;59;118;50;117;73
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 15 IM. KOMISJI EDUKACJI NARODOWEJ;Grudziądz;79;63;79;61;79;65
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. PŁK STANISŁAWA SITKA;Grudziądz;92;61;92;38;92;55
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 18 IM. BOHATERÓW WESTERPLATTE;Grudziądz;87;49;87;43;87;64
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 20 IM. 18 PUŁKU UŁANÓW POMORSKICH;Grudziądz;109;60;109;66;109;68
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 11 IM. JANA HEWELIUSZA;Grudziądz;47;49;47;54;48;57
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 7 IM. BRONISŁAWA MALINOWSKIEGO W GRUDZIĄDZU;Grudziądz;141;59;141;55;141;73
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. POR. ZBIGNIEWA KRUSZELNICKIEGO PS. „WILK”;Grudziądz;39;62;39;64;39;70
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. STEFANA ŻEROMSKIEGO;Grudziądz;21;58;21;44;22;59
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 21 IM. RTM. WITOLDA PILECKIEGO W GRUDZIĄDZU;Grudziądz;130;56;130;60;130;67
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. JANUSZA KORCZAKA;Grudziądz;40;45;40;40;41;45
Kujawsko-Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI SPINAKER W GRUDZIĄDZU;Grudziądz;27;23;27;37;27;24
Kujawsko-Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA NR 1 W GRUDZIĄDZU;Grudziądz;14;63;14;56;14;82
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 8 IM. GEN. TADEUSZA „BORA” KOMOROWSKIEGO W GRUDZIĄDZU;Grudziądz;25;60;25;53;25;63
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W SOSNÓWCE;Sosnówka;9;72;9;49;9;60
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W MOKREM;Mokre;25;57;25;47;25;63
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. SZARYCH SZEREGÓW W PIASKACH;Piaski;24;63;24;57;22;61
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W NOWEJ WSI IM. MARII KONOPNICKIEJ;Nowa Wieś;33;60;33;60;33;56
Kujawsko-Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. ZBIGNIEWA WODECKIEGO W WĘGROWIE;Węgrowo;15;62;15;46;15;57
Kujawsko-Pomorskie;Tak;"SZKOŁA PODSTAWOWA IM. STANISŁAWA BRONIEWSKIEGO ""ORSZY"" W WAŁDOWIE SZLACHECKIM";Wałdowo Szlacheckie;34;69;34;55;34;64
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SZTYNWAGU;Sztynwag;34;57;34;51;34;63
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W DUSOCINIE IM. DR. LUDWIKA RYDYGIERA;Dusocin;9;46;9;60;10;68
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W GRUCIE IM. PŁK. F. LASKOWSKIEGO;Gruta;34;52;34;39;34;46
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. 16. PUŁKU ARTYLERII LEKKIEJ W PLEMIĘTACH;Plemięta;8;48;8;42;8;44
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W SŁUPIE IM. KS. JANA LESIŃSKIEGO;Słup;8;57;8;60;8;58
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BOGUSZEWIE;Boguszewo;15;61;15;58;14;58
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W NICWAŁDZIE IM. BŁ. KS. S.W.FRELICHOWSKIEGO;Nicwałd;18;52;19;39;19;60
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. JANA HENRYKA DĄBROWSKIEGO W RADZYNIU CHEŁMIŃSKIM;Radzyń Chełmiński;60;54;60;46;56;52
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W BIAŁOCHOWIE;Białochowo;11;52;11;42;11;29
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W ROGÓŹNIE;Rogóźno;28;58;28;54;28;54
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W SZEMBRUCZKU;Szembruczek;7;59;7;51;7;41
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W ŁASINIE;Łasin;60;55;60;40;44;45
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W WYDRZNIE;Wydrzno;10;42;10;29;2;
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W SZONOWIE;Szonowo;12;51;12;41;1;
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W ZAWDZIE;Zawda;17;65;17;68;4;
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA;Świecie nad Osą;13;47;13;38;12;33
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO;Lisnowo;16;50;16;42;16;51
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA WYBICKIEGO;Linowo;6;61;6;78;5;70
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W BURSZTYNOWIE;Bursztynowo;10;64;10;57;10;51
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM.ZIEMI KUJAWSKIEJ W DĄBROWIE BISKUPIEJ;Dąbrowa Biskupia;34;61;34;47;34;50
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. WŁADYSŁAWA SIKORSKIEGO W PARCHANIU;Parchanie;19;57;19;40;19;45
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. PIERAŃSKIEGO ODDZIAŁU STRAŻY LUDOWEJ W PIERANIU;Pieranie;8;57;8;45;9;47
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W OŚNISZCZEWKU;Ośniszczewko;13;63;13;76;14;62
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KIJEWIE;Kijewo;8;50;8;46;8;45
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. WOJSKA POLSKIEGO W GNIEWKOWIE;Gniewkowo;70;47;70;40;68;42
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KSIĘDZA IGNACEGO POSADZEGO W SZADŁOWICACH;Szadłowice;13;61;13;45;13;50
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KSIĘSTWA GNIEWKOWSKIEGO W MURZYNNIE;Murzynno;10;64;10;48;10;62
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W WIERZCHOSŁAWICACH;Wierzchosławice;27;69;27;47;27;61
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. DOKTORA JANA DRECKIEGO;Gniewkowo;66;57;66;48;65;59
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W GĄSKACH;Gąski;13;50;13;35;13;44
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 6 IM. MIKOŁAJA KOPERNIKA;Inowrocław;100;49;100;46;100;57
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 9 Z ODDZIAŁAMI PRZEDSZKOLNYMI IM. MARII SKŁODOWSKIEJ-CURIE;Inowrocław;32;57;32;53;32;73
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 10 IM. JANA KASPROWICZA;Inowrocław;21;69;21;64;21;70
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 16 IM. JANA PAWŁA II;Inowrocław;51;62;51;55;52;77
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA INTEGRACYJNA IM. POWSTAŃCÓW WIELKOPOLSKICH;Inowrocław;46;47;45;44;45;65
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. JANUSZA KUSOCIŃSKIEGO;Inowrocław;180;60;180;58;179;72
Kujawsko-Pomorskie;Nie;KATOLICKA SZKOŁA PODSTAWOWA IM.BŁ.KS. WŁADYSŁAWA DEMSKIEGO;Inowrocław;19;81;19;92;18;91
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. PANNY MARYI;Inowrocław;94;51;94;40;93;58
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 11 IM. STEFANA BATOREGO;Inowrocław;111;59;111;55;111;72
Kujawsko-Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W INOWROCŁAWIU;Inowrocław;16;45;16;38;16;56
Kujawsko-Pomorskie;Nie;"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""JAGIELLONKA"" W INOWROCŁAWIU";Inowrocław;14;62;14;68;14;79
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. DRA JÓZEFA KRZYMIŃSKIEGO;Inowrocław;53;56;53;47;51;71
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 8 IM. 4. KUJAWSKIEGO PUŁKU ARTYLERII LEKKIEJ;Inowrocław;51;65;51;59;54;74
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 14 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM.ZYGMUNTA WILKOŃSKIEGO;Inowrocław;39;64;39;63;39;75
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KSIĘDZA KARDYNAŁA STEFANA WYSZYŃSKIEGO W ORŁOWIE;Orłowo;22;64;22;53;21;61
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO W JAKSICACH;Jaksice;24;58;24;46;24;67
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. POLSKICH OLIMPIJCZYKÓW W GÓRZE;Góra;12;51;12;34;12;65
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. RODU PIASTÓW W TUPADŁACH;Tupadły;23;62;23;58;23;63
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W TURZANACH;Turzany;20;53;20;47;19;42
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI IM. MIKOŁAJA KOPERNIKA W SŁAWĘCINKU;Sławęcinek;14;50;14;58;14;55
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W BRONIEWICACH;Broniewice;11;62;11;53;11;60
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W JANIKOWIE;Janikowo;104;65;104;54;102;61
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA Z LUDZISKA W LUDZISKU;Ludzisko;18;64;18;46;18;56
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KUSOCIŃSKIEGO W KOŁODZIEJEWIE;Kołodziejewo;27;64;27;40;26;49
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. JANA KASPROWICZA W KRUSZWICY;Kruszwica;95;63;95;57;95;70
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W WOLI WAPOWSKIEJ;Wola Wapowska;15;53;15;36;15;42
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W RUSINOWIE;Rusinowo;8;70;8;63;8;80
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KUSOCIŃSKIEGO W POLANOWICACH;Polanowice;11;60;11;57;10;56
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MARII PATYK W SŁAWSKU WIELKIM;Sławsk Wielki;18;58;18;43;18;53
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W CHEŁMCACH;Chełmce;21;61;21;50;21;58
Kujawsko-Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. ZBIGNIEWA RYŻA W RACICACH;Racice;23;52;23;43;23;48
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. TYSIĄCLECIA PAŃSTWA POLSKIEGO W KRUSZWICY;Kruszwica;40;59;40;43;40;51
Kujawsko-Pomorskie;Tak;MŁODZIEŻOWY OŚRODEK WYCHOWAWCZY DLA DZIEWCZĄT W KRUSZWICY - SZKOŁA PODSTAWOWA SPECJALNA;Kruszwica;12;50;13;20;13;20
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ARMII KRAJOWEJ W KOŚCIELCU;Kościelec;21;68;21;60;21;65
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W PAKOŚCI;Pakość;53;65;53;56;53;65
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. EWARYSTA ESTKOWSKIEGO W PAKOŚCI;Pakość;27;57;27;64;26;74
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM BŁ. KS. MARIANA SKRZYPCZAKA W ROJEWICACH;Rojewice;18;56;18;39;18;44
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KAZIMIERZA GÓRSKIEGO W ROJEWIE;Rojewo;42;49;42;43;42;47
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KAROLA URBAŃSKIEGO;Złotniki Kujawskie;82;57;82;55;82;58
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W GNIEWKÓWCU;Gniewkówiec;6;64;6;45;6;62
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W TUCZNIE;Tuczno;30;68;30;50;30;67
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KAROLA WOJTYŁY W BOBROWNIKACH;Bobrowniki;32;65;32;69;32;69
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM BARTOSZA GŁOWACKIEGO W CHROSTKOWIE;Chrostkowo;27;58;27;47;27;56
Kujawsko-Pomorskie;Nie;SZKOŁA PODSTAWOWA W NOWEJ WSI;Nowa Wieś;2;;2;;2;
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W DYBLINIE;Dyblin;4;;4;;4;
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. POLSKICH NOBLISTÓW W CHALINIE;Chalin;30;58;30;47;29;50
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W KROJCZYNIE;Krojczyn;29;65;29;56;29;55
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W DOBRZYNIU NAD WISŁĄ;Dobrzyń nad Wisłą;31;55;31;43;31;48
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM.A.I. ZBOIŃSKIEGO W KIKOLE;Kikół;43;60;43;47;43;59
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W CIEŁUCHOWIE;Ciełuchowo;9;46;9;38;9;47
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W ZAJEZIORZU;Zajeziorze;12;52;12;49;12;50
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. IRENY SENDLEROWEJ W WOLI;Wola;15;67;15;65;15;58
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2IM.WŁADYSLAWA BRONIEWSKIEGO;Lipno;51;57;51;39;51;51
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 3 W LIPNIE IM MIKOŁAJA KOPERNIKA;Lipno;90;69;90;56;89;66
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 5IM. JANA PAWŁA II;Lipno;51;56;51;48;51;62
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KAZIMIERZA RÓŻYCKIEGO W JASTRZĘBIU;Jastrzębie;14;49;14;27;14;38
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W KARNKOWIE;Karnkowo;35;53;35;45;35;45
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W RADOMICACH;Radomice;43;58;43;38;43;56
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. F. ŻWIRKI I S. WIGURY W MALISZEWIE;Maliszewo;16;55;16;50;16;46
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W TRZEBIEGOSZCZU;Trzebiegoszcz;6;56;6;53;6;44
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W WICHOWIE;Wichowo;25;66;25;54;25;61
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. GUSTAWA ZIELIŃSKIEGO W SKĘPEM;Skępe;63;55;63;56;63;55
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W CZERMNIE;Czermno;6;59;6;51;6;63
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W WÓLCE;Wólka;9;51;9;48;9;43
Kujawsko-Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W MYSŁAKÓWKU;Mysłakówko;14;51;14;42;14;43
Kujawsko-Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W TŁUCHOWIE;Tłuchowo;48;66;48;47;48;60
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. W. BRONIEWSKIEGO W WIELGIEM;Wielgie;57;54;57;52;57;51
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W CZARNEM;Czarne;36;46;36;34;36;42
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W ZADUSZNIKACH;Zaduszniki;24;55;24;31;24;34
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W DĄBROWIE;Dąbrowa;49;61;49;53;48;50
Kujawsko-Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI I ODDZIAŁEM PRZEDSZKOLNYM W PARLINIE;Parlin;11;42;11;38;11;39
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA W SZCZEPANOWIE;Szczepanowo;20;60;20;47;20;50
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KAZIMIERZA WOŹNIECKIEGO W JEZIORACH WIELKICH Z FILIĄ W RZESZYNKU;Jeziora Wielkie;42;60;42;52;42;56
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W WÓJCINIE;Wójcin;36;57;35;49;34;45
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W GĘBICACH;Marcinkowo;50;58;50;50;50;63
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W WYLATOWIE;Wylatowo;24;52;24;43;24;49
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. OFIAR KATYNIA W STRZELCACH;Strzelce;9;50;9;62;9;59
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA WE WSZEDNIU;Wszedzień;10;42;10;38;10;30
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KAZIMIERZA WIELKIEGO W KWIECISZEWIE;Kwieciszewo;8;61;8;19;8;49
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. MARII KONOPNICKIEJ W MOGILNIE;Mogilno;56;51;56;43;56;59
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. MIKOŁAJA KOPERNIKA W MOGILNIE;Mogilno;79;55;78;48;77;54
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. IGNACEGO JANA PADEREWSKIEGO W PADNIEWIE;Padniewo;20;64;20;56;20;66
Kujawsko-Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. KS. PIOTRA WAWRZYNIAKA W MOGILNIE;Mogilno;49;65;49;57;49;66
