region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 2 W PIEŃSKU IM. O. MICHAŁA TOMASZKA;Pieńsk;30;57;30;31;8;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W BIERNEJ;Bierna;8;;8;;8;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SULIKOWIE;Sulików;33;49;33;38;21;59
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W CZERWONEJ WODZIE;Czerwona Woda;21;45;21;28;21;42
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KRASICKIEJ W WĘGLIŃCU;Węgliniec;34;42;34;40;32;58
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. ORLĄT LWOWSKICH I BOHATERÓW 37 PUŁKU PIECHOTY 7 DYWIZJI II ARMII WOJSKA POLSKIEGO W RUSZOWIE;Ruszów;19;42;19;40;17;55
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. BOLESŁAWA CHROBREGO W ZAWIDOWIE;Zawidów;36;57;36;34;36;60
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JAROSŁAWA IWASZKIEWICZA W ZGORZELCU;Zgorzelec;61;52;61;38;42;73
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. JANUSZA KORCZAKA W ZGORZELCU;Zgorzelec;71;52;71;34;55;61
Dolnośląskie;Nie;"SZKOŁA PODSTAWOWA ""TĘCZA"" W ZGORZELCU";Zgorzelec;23;60;23;59;19;93
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. MARII SKŁODOWSKIEJ-CURIE W ZGORZELCU;Zgorzelec;74;49;74;33;41;68
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA PRZY MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII IM. JANUSZA KORCZAKA W ZGORZELCU;Zgorzelec;11;34;11;21;6;
Dolnośląskie;Nie;SZKOŁA PODSTAWOWA COGITO Z ODDZIAŁAMI DWUJĘZYCZNYMI W ZGORZELCU;Zgorzelec;15;66;15;47;9;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W OSIEKU ŁUŻYCKIM;Osiek Łużycki;12;52;12;36;6;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. SYBIRAKÓW W JERZMANKACH;Jerzmanki;37;50;37;36;17;43
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA;Bardo;49;57;49;32;49;62
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W CIEPŁOWODACH;Ciepłowody;22;44;22;35;22;51
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. BOLESŁAWA CHROBREGO W KAMIEŃCU ZĄBKOWICKIM;Kamieniec Ząbkowicki;34;45;34;30;34;50
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. PAPIEŻA JANA PAWŁA II W KAMIEŃCU ZĄBKOWICKIM;Kamieniec Ząbkowicki;25;60;25;34;24;65
Dolnośląskie;Tak;FILIA W GRODZISZCZU - SZKOŁA PODSTAWOWA W BUDZOWIE Z FILIĄ W GRODZISZCZU;Grodziszcze;12;63;12;39;12;57
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W BUDZOWIE Z FILIĄ W GRODZISZCZU;Budzów;22;58;22;43;21;55
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. HENRYKA SIENKIEWICZA W ZIĘBICACH;Ziębice;35;52;35;33;35;60
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 4 W ZIĘBICACH;Ziębice;48;49;48;33;48;56
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W HENRYKOWIE;Henryków;30;46;30;35;29;51
Dolnośląskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA NA RZECZ ROZWOJU I PROMOCJI WSI LUBNÓW I OKOLIC;Lubnów;4;;4;;4;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 1;Ząbkowice Śląskie;23;52;23;27;23;58
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 3;Ząbkowice Śląskie;101;52;101;43;77;67
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W BRASZOWICACH;Braszowice;12;50;12;35;6;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W STOLCU;Stolec;13;54;13;30;2;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM W ZWRÓCONEJ;Zwrócona;14;44;14;38;13;46
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W SPECJALNYM OŚRODKU SZKOLNO-WYCHOWAWCZYM IM. JANUSZA KORCZAKA W ZĄBKOWICACH ŚLĄSKICH;Ząbkowice Śląskie;1;;1;;1;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI PRZEDSZKOLNYMI;Ząbkowice Śląskie;23;53;23;38;20;69
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA;Złoty Stok;30;52;30;37;30;57
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PIELGRZYMCE;Pielgrzymka;25;46;25;35;11;54
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. WŁODZIMIERZA PUCHALSKIEGO W PROBOSZCZOWIE;Proboszczów;10;60;10;37;3;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W SĘDZIMIROWIE;Sędzimirów;2;;2;;2;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO W WOJCIESZOWIE;Wojcieszów;35;53;35;39;35;51
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ZAGRODNIE;Zagrodno;36;47;36;31;36;46
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. HENRYKA BRODATEGO W ZŁOTORYI;Złotoryja;74;64;74;51;71;80
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. MARII KONOPNICKIEJ W ZŁOTORYI;Złotoryja;62;54;62;36;62;59
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W GIERAŁTOWCU;Gierałtowiec;19;48;19;29;17;53
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W ROKITNICY;Rokitnica;10;56;10;39;10;62
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W WILKOWIE-OSIEDLU;Wilków-Osiedle;40;53;40;33;37;51
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W ZAKŁADZIE POPRAWCZYM W JERZMANICACH ZDROJU;Jerzmanice-Zdrój;1;;1;;1;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W NOWYM KOŚCIELE;Nowy Kościół;7;;7;;7;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. JADWIGI ŚLĄSKIEJ W SOKOŁOWCU;Sokołowiec;14;41;14;24;11;39
Dolnośląskie;Tak;ZESPÓŁ SZKOLNO-PRZEDSZKOLNY SZKOŁA PODSTAWOWA W ŚWIERZAWIE;Świerzawa;34;59;34;41;35;58
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA BOSKOW KARCZYCACH;Karczyce;8;;8;;8;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W KOSTOMŁOTACH;Kostomłoty;34;58;34;44;34;56
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W MIECZKOWIE;Mieczków;6;;6;;6;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. SKARBÓW DOLNEGO ŚLĄSKA W MALCZYCACH;Malczyce;46;50;46;36;46;51
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W PISARZOWICACH IM.PIASTÓW ŚLĄSKICH;Pisarzowice;44;61;44;48;44;74
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W LUTYNI;Lutynia;41;58;41;51;41;68
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W MIĘKINI;Miękinia;62;54;62;43;62;61
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W UDANINIE;Udanin;21;56;21;43;18;49
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W UJEŹDZIE GÓRNYM;Ujazd Górny;15;57;15;32;15;52
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. WŁADYSŁAWA BRONIEWSKIEGO W ŚRODZIE ŚLĄSKIEJ;Środa Śląska;148;56;148;46;144;69
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH W CIECHOWIE;Ciechów;25;56;25;46;25;58
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W SZCZEPANOWIE;Szczepanów;19;56;19;50;20;59
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. SYBIRAKÓW W RAKOSZYCACH;Rakoszyce;28;51;28;42;28;59
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W DOBROMIERZU;Dobromierz;12;54;12;49;12;64
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM.JANUSZA KORCZAKA W GNIEWKOWIE;Gniewków;12;51;12;31;12;46
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W ROZTOCE;Roztoka;17;57;17;48;17;56
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W JAWORZYNIE ŚLĄSKIEJ;Jaworzyna Śląska;55;57;55;38;55;54
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYM W STARYM JAWOROWIE;Stary Jaworów;15;60;15;47;15;56
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. ŚWIĘTEGO MIKOŁAJA W PASTUCHOWIE;Pastuchów;12;68;12;44;12;63
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. LOTNIKÓW POLSKICH W MARCINOWICACH;Marcinowice;35;60;35;46;34;64
Dolnośląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II Z ODDZIAŁAMI PRZEDSZKOLNYMI W KOSTRZY;Kostrza;8;;8;;8;
Dolnośląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA Z ODDZIAŁAMI PRZEDSZKOLNYMI W STRZEGOMIU;Strzegom;57;57;57;43;58;77
Dolnośląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. HENRYKA SIENKIEWICZA Z ODDZIAŁAMI PRZEDSZKOLNYMI W STRZEGOMIU;Strzegom;16;51;16;30;17;45
Dolnośląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI Z ODDZIAŁAMI PRZEDSZKOLNYMI W GOCZAŁKOWIE;Goczałków;14;58;14;36;14;61
Dolnośląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA Z ODDZIAŁAMI PRZEDSZKOLNYMI W OLSZANACH;Olszany;6;;6;;6;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W ROGOŹNICY;Rogoźnica;7;;7;;7;
Dolnośląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W STANOWICACH;Stanowice;9;;9;;9;
Dolnośląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 4 IM. KORNELA MAKUSZYŃSKIEGO Z ODDZIAŁAMI PRZEDSZKOLNYMI W STRZEGOMIU;Strzegom;38;60;38;42;40;63
Dolnośląskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W JAROSZOWIE;Jaroszów;25;56;25;37;25;61
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 6 IM. TYSIĄCLECIA PAŃSTWA POLSKIEGO W ŚWIDNICY;Świdnica;96;56;96;50;96;68
Dolnośląskie;Nie;"NIEPUBLICZNA SZKOŁA PODSTAWOWA ŚSO ""BLIŻEJ DZIECKA""";Świdnica;21;44;21;27;21;45
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 315 IM. JANA PAWŁA II W ŚWIDNICY;Świdnica;18;57;17;32;16;53
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. HENRYKA SIENKIEWICZA W ŚWIDNICY;Świdnica;98;61;98;42;97;71
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 105 W ŚWIDNICY;Świdnica;37;62;37;50;38;74
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W ŚWIDNICY;Świdnica;64;64;64;53;63;79
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 8 IM. KAWALERÓW ORDERU UŚMIECHU W ŚWIDNICY;Świdnica;67;62;66;52;67;80
Dolnośląskie;Nie;NIEPUBLICZNA KATOLICKA SZKOŁA PODSTAWOWA CARITAS DIECEZJI ŚWIDNICKIEJ IM. KS. PRAŁATA DIONIZEGO BARANA W ŚWIDNICY;Świdnica;12;39;12;19;12;40
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 14 W ZAKŁADZIE POPRAWCZYM I SCHRONISKU DLA NIELETNICH W ŚWIDNICY;Świdnica;2;;2;;2;
Dolnośląskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA W ŚWIDNICY;Świdnica;16;67;16;63;15;93
Dolnośląskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZYSPOSABIAJĄCYMI DO PRACY W ŚWIDNICY;Świdnica;10;15;9;;10;24
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W BYSTRZYCY GÓRNEJ;Bystrzyca Górna;15;50;15;59;15;69
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W GRODZISZCZU;Grodziszcze;7;;7;;7;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W MOKRZESZOWIE;Mokrzeszów;12;80;12;58;12;82
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W PSZENNIE;Pszenno;31;60;31;53;29;69
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. LUDWIKI WAWRZYŃSKIEJ W WITOSZOWIE DOLNYM;Witoszów Dolny;46;64;46;50;45;70
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA W LUTOMI DOLNEJ;Lutomia Dolna;23;45;23;38;23;56
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 3 W BYSTRZYCY GÓRNEJ;Bystrzyca Górna;11;23;11;13;4;
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. WŁADYSŁAWA BRONIEWSKIEGO;Świebodzice;62;52;62;37;59;56
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. JANUSZA KORCZAKA;Świebodzice;26;56;26;46;26;59
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA INTEGRACYJNA IM. HENRYKA SIENKIEWICZA;Świebodzice;14;58;14;41;14;60
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. NAUCZYCIELI TAJNEGO NAUCZANIA;Świebodzice;63;59;63;45;63;65
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. ANNY JENKE W MROWINACH;Mrowiny;10;50;10;50;10;51
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. UNICEF W IMBRAMOWICACH;Imbramowice;11;50;11;33;11;52
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. ASTRID LINDGREN W ZASTRUŻU;Zastruże;15;45;15;38;15;46
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W ŻAROWIE;Żarów;72;61;72;54;72;68
Dolnośląskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 2 W MROWINACH;Mrowiny;5;;5;;;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. STEFANA ŻEROMSKIEGO;Brzeg;21;44;21;21;22;49
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. JANA KOCHANOWSKIEGO;Brzeg;69;57;69;40;71;58
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM. MIKOŁAJA KOPERNIKA;Brzeg;63;51;63;40;67;67
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 8;Brzeg;56;62;56;56;58;76
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 6 IM. TADEUSZA KOŚCIUSZKI;Brzeg;110;60;110;47;110;70
Opolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. TOMASZA Z AKWINU W BRZEGU;Brzeg;12;63;12;63;12;85
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. JÓZEFA LOMPY W GRODKOWIE;Grodków;50;58;49;52;40;67
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KOLNICY;Kolnica;18;54;18;37;18;51
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KOPICACH;Kopice;8;;8;;8;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. GUSTAWA MORCINKA W GNOJNEJ;Gnojna;6;;6;;6;
Opolskie;Nie;SZKOŁA PODSTAWOWA W GAŁĄZCZYCACH;Gałązczyce;9;;9;;9;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W LIPOWEJ;Lipowa;14;44;14;26;14;48
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W GRODKOWIE;Grodków;19;64;19;52;17;80
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. BRONISŁAWA MALINOWSKIEGO W JĘDRZEJOWIE;Jędrzejów;32;45;32;23;33;35
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W LEWINIE BRZESKIM;Lewin Brzeski;64;54;64;49;62;61
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. KAWALERÓW ORDERU UŚMIECHU;Skorogoszcz;19;51;19;23;17;45
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ŁOSIOWIE IM. JULIUSZA SŁOWACKIEGO;Łosiów;24;49;24;44;24;63
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LUBSZY. SZKOLE JEST PODPORZĄDKOWANA ORGANIZACYJNIE SZKOŁA FILIALNA IM. MARII SKŁODOWSKIEJ-CURIE W DOBRZYNIU;Lubsza;17;71;17;51;17;72
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MĄKOSZYCACH;Mąkoszyce;19;52;19;37;19;55
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. BOHATERÓW II WOJNY ŚWIATOWEJ W CZEPIELOWICACH;Czepielowice;21;54;21;29;21;65
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM.ŚW. JANA PAWŁA II W MICHAŁOWICACH;Michałowice;9;;9;;10;63
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH W MICHAŁOWIE;Michałów;2;;2;;2;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PRZYLESIU IMIENIA JANA PAWŁA II;Przylesie;11;51;11;31;11;60
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA JANKOWICE WIELKIE;Jankowice Wielkie;15;51;15;30;15;45
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W OLSZANCE;Olszanka;19;53;19;39;19;59
Opolskie;Tak;GMINNA SZKOŁA PODSTAWOWA W SKARBIMIERZU-OSIEDLE;Skarbimierz-Osiedle;48;54;48;41;49;63
Opolskie;Tak;SZKOŁA FILIALNA W LIPKACH;Lipki;6;;6;;6;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W BABOROWIE;Baborów;36;63;36;44;34;59
Opolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ - CURIE WE WŁODZIENINIE;Włodzienin;13;50;13;40;13;46
Opolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII DĄBROWSKIEJ W BRANICACH;Branice;30;58;30;35;29;58
Opolskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM JANUSZA KORCZAKA;Głubczyce;57;51;57;38;57;65
Opolskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI IM MARII KONOPNICKIEJ W BOGDANOWICACH;Bogdanowice;21;49;21;32;21;50
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W GOŁUSZOWICACH;Gołuszowice;8;;8;;8;
Opolskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI IM. WETERANÓW II WOJNY ŚWIATOWEJ W LISIĘCICACH;Lisięcice;31;57;31;41;31;60
Opolskie;Tak;ZESPÓL SZKÓŁ W PIETROWICACH SZKOŁA PODSTAWOWA IM JANA PAWŁA II W PIETROWICACH;Pietrowice;9;;9;;9;
Opolskie;Tak;SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM TADEUSZA KOŚCIUSZKI;Głubczyce;17;54;17;48;17;61
Opolskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. MARII SKŁODOWSKIEJ CURIE W GŁUBCZYCACH;Głubczyce;44;49;44;42;42;59
Opolskie;Tak;"SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM PRZY STOWARZYSZENIU PRZYJACIÓŁ ŚCIBORZYC WIELKICH ""ŚCIBOR"" W ŚCIBORZYCACH WIELKICH";Ściborzyce Wielkie;3;;3;;3;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W NOWEJ CEREKWI;Nowa Cerekwia;7;;7;;7;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM IM.MARII KONOPNICKIEJ STOWARZYSZENIA PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ W NASIEDLU;Nasiedle;8;;8;;8;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM STOWARZYSZENIA AKTYWNA SPOŁECZNOŚĆ DZIERŻYSŁAWIA;Dzierżysław;9;;9;;9;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM IM. JANA III SOBIESKIEGO W PILSZCZU STOWARZYSZENIA NA RZECZ EDUKACJI I KULTURY W PILSZCZU;Pilszcz;9;;9;;9;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KIETRZU IM. JANA PAWŁA II UL. GŁOWACKIEGO 37 48 - 130 KIETRZ;Kietrz;51;59;51;46;50;70
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. BOHATERÓW POWSTAŃ ŚLĄSKICH W KOSTOWIE;Kostów;9;;9;;9;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.JANA ZAMOJSKIEGO W BYCZYNIE;Byczyna;38;51;38;31;38;52
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W BISKUPICACH;Biskupice;8;;8;;8;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ROSZKOWICACH;Roszkowice;6;;6;;6;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. JANA DZIERŻONA W KLUCZBORKU;Kluczbork;58;55;58;43;56;63
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 2 IM. JANUSZA KORCZAKA W KLUCZBORKU;Kluczbork;82;58;82;46;76;66
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 5 Z ODDZIAŁAMI INTEGRACYJNYMI IM. EMILII PLATER W KLUCZBORKU;Kluczbork;71;59;70;44;67;67
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁEM PRZEDSZKOLNYM W BĄKOWIE I PRZEDSZKOLNYM ODDZIAŁEM ZAMIEJSCOWYM W BIADACZU;Bąków;11;52;11;40;11;52
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W BOGACICY IM. BOHATERÓW II BRYGADY PANCERNEJ;Bogacica;23;49;23;35;17;55
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI IM. M. KOPERNIKA W KUJAKOWICACH DOLNYCH;Kujakowice Dolne;9;;9;;9;
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI IM. BŁ. JANA PAWŁA II W KUNIOWIE;Kuniów;7;;7;;7;
Opolskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO;Kluczbork;17;75;17;60;17;78
Opolskie;Nie;KATOLICKA NIEPUBLICZNA SZKOŁA PODSTAWOWA W BIADACZU;Biadacz;2;;2;;2;
Opolskie;Tak;ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W CHOCIANOWICACH SZKOŁA PODSTAWOWA W CHOCIANOWICACH;Chocianowice;15;58;15;40;8;
Opolskie;Tak;ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W CHOCIANOWICACH SZKOŁA PODSTAWOWA W GRONOWICACH;Gronowice;14;46;14;40;5;
Opolskie;Tak;ZESPÓŁ SZKOLNO – PRZEDSZKOLNY W LASOWICACH WIELKICH SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W LASOWICACH WIELKICH;Lasowice Wielkie;14;65;14;40;7;
Opolskie;Tak;SZKOŁA PODSTAWOWA W SZYMONKOWIE;Szymonków;4;;4;;4;
Opolskie;Tak;SZKOŁA PODSTAWOWA W SKAŁĄGACH;Skałągi;11;66;11;36;11;55
Opolskie;Tak;ZESPÓŁ SZKÓŁ W WOŁCZYNIE SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W WOŁCZYNIE;Wołczyn;87;54;87;38;81;61
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 2 IM. KORNELA MAKUSZYŃSKIEGO W GOGOLINIE;Gogolin;36;59;36;37;31;59
Opolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. JANA BRZECHWY W GOGOLINIE;Gogolin;36;71;36;57;28;81
