region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BUKOWNICY;Bukownica;5;62,2;5;46,4;5;73,4
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. UNICEF W GRABOWIE NAD PROSNĄ;Grabów nad Prosną;31;61,93548387;31;52;32;60,8125
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W KOBYLEJ GÓRZE IM. TADEUSZA KOŚCIUSZKI;Kobyla Góra;14;41,07142857;14;38,85714286;14;53
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W PARZYNOWIE;Parzynów;10;57,3;10;35,6;10;63,1
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KARDYNAŁA KAROLA WOJTYŁY W KUŹNICY GRABOWSKIEJ;Kuźnica Grabowska;9;42,77777778;9;56;9;62,55555556
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. M. FALSKIEGO W KRASZEWICACH;Kraszewice;11;65,63636364;11;54,90909091;11;50,54545455
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. EWARYSTA ESTKOWSKIEGO W MIKSTACIE;Mikstat;18;63,22222222;18;58;18;60,5
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W ROGASZYCACH;Rogaszyce;8;70;8;64,5;8;63,5
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA MIKOŁAJCZYKA W SIEDLIKOWIE;Siedlików;21;62,23809524;21;49,9047619;21;58,23809524
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W SZKLARCE PRZYGODZICKIEJ;Szklarka Przygodzicka;11;63,09090909;11;57,09090909;11;56,63636364
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W NIEDŹWIEDZIU;Niedźwiedź;16;53,625;16;29,75;16;42,8125
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. HENRYKA SIENKIEWICZA W OSTRZESZOWIE;Ostrzeszów;22;52,04545455;22;42,54545455;21;51,19047619
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. MARII DĄBROWSKIEJ W OSTRZESZOWIE;Ostrzeszów;17;55,47058824;17;41,64705882;17;61,11764706
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W ROJOWIE;Rojów;24;64,08333333;24;39,16666667;26;71,03846154
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. WIKTORA KAJI;Białośliwie;19;54,52631579;19;40,63157895;19;56,94736842
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W KACZORACH;Kaczory;36;62,55555556;36;48,77777778;35;68,74285714
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. STRAŻY GRANICZNEJ II RZECZPOSPOLITEJ W ŚMIŁOWIE;Śmiłowo;6;48,83333333;6;30,66666667;4;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W DZIEMBOWIE;Dziembowo;18;50,94444444;18;46,22222222;18;63,5
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KMDRA BOLESŁAWA ROMANOWSKIEGO;Miasteczko Krajeńskie;6;13;6;20;6;34,83333333
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. MIKOŁAJA KOPERNIKA W PILE;Piła;33;51,42424242;33;31,63636364;31;54,41935484
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 7 IM. ADAMA MICKIEWICZA W PILE;Piła;23;59,95652174;23;53,73913043;23;81,2173913
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. DZIECI POLSKICH W PILE;Piła;39;49,58974359;38;39,47368421;38;56,05263158
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. STANISŁAWA STASZICA W PILE;Piła;34;49,61764706;34;36,23529412;31;66,22580645
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. JANA BRZECHWY W PILE;Piła;23;58,2173913;23;47,65217391;23;75
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. OLIMPIJCZYKÓW POLSKICH W PILE;Piła;64;44,78125;63;36,63492063;66;53,51515152
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 11 IM. KRÓLOWEJ JADWIGI W PILE;Piła;36;56,47222222;36;45,88888889;37;70,75675676
Wielkopolskie;Nie;SALEZJAŃSKA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II;Piła;23;68,91304348;23;71,47826087;24;89,08333333
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 6 IM. LOTNIKÓW POLSKICH W PILE;Piła;46;56;46;53,47826087;49;76,63265306
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 12 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANUSZA KORCZAKA W PILE;Piła;34;59,5;34;47,76470588;33;68,72727273
Wielkopolskie;Nie;SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO;Piła;15;80,13333333;15;86,4;15;92,53333333
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W STAREJ ŁUBIANCE;Stara Łubianka;14;62,14285714;14;47,42857143;14;52,78571429
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW WYZWOLENIA ZIEMI WAŁECKIEJ W SKRZATUSZU;Skrzatusz;10;61,3;10;49,6;10;69,5
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W SZYDŁOWIE;Szydłowo;18;61;18;38;18;60,94444444
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II;Ujście;8;50,25;8;63,5;9;64,33333333
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W KRUSZEWIE;Kruszewo;9;47,22222222;9;30,66666667;9;51,55555556
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W NOWEJ WSI UJSKIEJ;Nowa Wieś Ujska;8;60,875;8;55;8;54,5
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA;Osiek nad Notecią;16;52,9375;16;52;16;61,125
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH;Wyrzysk;28;47,03571429;28;33,57142857;28;55,71428571
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA;Falmierowo;9;41,11111111;9;32,88888889;9;46,77777778
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ;Kosztowo;3;;3;;3;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.KARDYNAŁA STEFANA WYSZYŃSKIEGO;Wysoka;17;41,35294118;17;27,52941176;12;41,58333333
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA W WIKTORÓWKU;Wiktorówko;4;;4;;4;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.KAWALERÓW ORDERU UŚMIECHU W DŹWIERSZNIE MAŁYM;Dźwierszno Małe;10;34,2;10;32,8;10;28,1
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.PRYMASA TYSIĄCLECIA STEFANA KARDYNAŁA WYSZYŃSKIEGO W FANIANOWIE;Fanianowo;8;55,875;8;36;8;56,125
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.KOMISJI EDUKACJI NARODOWEJ W ŁOBŻENICY;Łobżenica;14;48,14285714;14;40,85714286;14;54,28571429
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA;Łobżenica;3;;3;;;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W KWILENIU;Stara Kaźmierka;5;61,6;5;70,4;5;86,4
Wielkopolskie;Tak;ZESPÓŁ SZKÓŁ W CHOCZU SZKOŁA PODSTAWOWA W CHOCZU IM. OBROŃCÓW WESTERPLATTE UL. MARII KONOPNICKIEJ 6;Chocz;7;65,42857143;7;53,14285714;6;54,33333333
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W ŻEGOCINIE;Żegocin;3;;3;;3;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH W BRONISZEWICACH;Broniszewice;8;57,625;8;39;8;55,625
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. LOTNIKÓW POLSKICH W CZERMINIE;Czermin;10;58,1;10;38,4;10;66,9
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W DOBRZYCY;Dobrzyca;12;48,58333333;12;49,33333333;11;65,36363636
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W KOŹMIŃCU;Koźminiec;3;;3;;3;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W LUTYNI;Lutynia;11;67;11;44,36363636;11;47,72727273
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W KARMINIE;Karmin;3;;3;;3;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W GALEWIE;Galew;2;;2;;2;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W BIAŁOBŁOTACH;Białobłoty;10;60,8;10;38,8;10;45,9
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. OBROŃCÓW TOBRUKU W TOMICACH;Tomice;11;64,81818182;11;41,45454545;11;64,54545455
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. OJCA ŚW. JANA PAWŁA II W GIZAŁKACH;Gizałki;13;54,30769231;13;30,46153846;13;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W KUCHARACH;Kuchary;1;;1;;1;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SUCHARSKIEGO W KOŚCIELNEJ WSI;Kościelna Wieś;13;71,07692308;13;54,76923077;13;77,46153846
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KRÓLOWEJ JADWIGI W JEDLCU;Jedlec;9;58,66666667;9;38,66666667;9;49,55555556
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. IZABELI Z CZARTORYSKICH DZIAŁYŃSKIEJ W GOŁUCHOWIE;Gołuchów;14;49,78571429;14;44,28571429;14;43,85714286
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. ARKADEGO FIEDLERA W KUCHARKACH;Kucharki;7;63,57142857;7;40;7;68,71428571
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. TWÓRCÓW LUDOWYCH W KUCZKOWIE;Kuczków;6;32,66666667;6;22,66666667;5;55
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W KOWALEWIE;Kowalew;24;43,04166667;24;36;24;58,875
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. POWSTAŃCÓW WIELKOPOLSKICH W PLESZEWIE;Pleszew;32;67,0625;32;51,75;32;65,3125
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. KRÓLOWEJ JADWIGI W PLESZEWIE;Pleszew;25;59,96;25;43,84;25;52,24
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. 70 PUŁKU PIECHOTY W PLESZEWIE;Pleszew;28;48,75;28;47,85714286;28;62,21428571
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W LENARTOWICACH;Lenartowice;8;66,5;8;54;8;54,875
Wielkopolskie;Nie;"SZKOŁA PODSTAWOWA STOWARZYSZENIE ""EDUKACJA - MŁODZIEŻ"" W PLESZEWIE";Pleszew;12;15,25;12;14,33333333;12;26,41666667
Wielkopolskie;Nie;"SPOŁECZNA SZKOŁA PODSTAWOWA NR 3 ""DĘBINKA""";Poznań;32;83,40625;32;85;32;96,75
Wielkopolskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 4 SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO IM. PROF. ADAMA WODZICZKI;Poznań;35;79,11428571;35;86,97142857;35;96,94285714
Wielkopolskie;Nie;DWUJĘZYCZNA POLSKO-ANGIELSKA PRYWATNA SZKOŁA PODSTAWOWA;Poznań;41;80,43902439;41;87,70731707;42;96,30952381
Wielkopolskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 1 IM. ŚW. URSZULI LEDÓCHOWSKIEJ W POZNANIU STO;Poznań;35;84,22857143;35;85,82857143;33;96,78787879
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 35 IM. WŁADYSŁAWA ŁOKIETKA;Poznań;33;67,39393939;33;67,63636364;36;87,58333333
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 23 IM. GEN.JÓZEFA BEMA;Poznań;28;48,03571429;28;46,14285714;36;58,22222222
Wielkopolskie;Nie;SZKOŁA PODSTAWOWA DA VINCI;Poznań;40;77,475;40;77,6;38;94
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 28 IM.KORNELA MAKUSZYŃSKIEGO;Poznań;29;73,82758621;29;69,37931034;29;77,72413793
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 36 IM. MJR. HENRYKA SUCHARSKIEGO;Poznań;13;46,07692308;13;39,69230769;22;49,81818182
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 57 IM.JÓZEFA KOSTRZEWSKIEGO W POZNANIU;Poznań;32;53,875;32;45,625;35;64,14285714
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 62 IM. GEN STANISŁAWA TACZAKA;Poznań;55;66,89090909;54;56,51851852;62;83,19354839
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 70 IM. MIKOŁAJA KOPERNIKA;Poznań;41;69,12195122;41;66,14634146;35;87,2
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 71 IM.JANUSZA KUSOCIŃSKIEGO;Poznań;21;50,52380952;21;45,33333333;21;60,19047619
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 89 IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO;Poznań;31;72;31;61,93548387;33;82,36363636
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 7 IM. ERAZMA Z ROTTERDAMU;Poznań;39;70,76923077;39;59,69230769;42;74,52380952
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 9 IM. DRA FRANCISZKA WITASZKA;Poznań;42;29,95238095;43;15,90697674;44;42,52272727
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 10 IM. ARKADEGO FIEDLERA;Poznań;11;60,36363636;11;35,27272727;15;41,86666667
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 26;Poznań;27;51,33333333;27;33,92592593;38;62,5
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 52 W POZNANIU;Poznań;15;67,13333333;15;66,13333333;15;77,46666667
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 54 IM. JANA KASPROWICZA;Poznań;41;75,68292683;41;71,41463415;43;84,48837209
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 58 IM. JERZEGO KUKUCZKI;Poznań;35;73,74285714;35;72,11428571;37;80,64864865
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 113;Poznań;;;;;1;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 69 IM.JAROGNIEWA DRWĘSKIEGO SZKOŁA MISTRZOSTWA SPORTOWEGO W POZNANIU;Poznań;39;63,38461538;39;49,94871795;40;67,05
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 74 IM. MIKOŁAJA KOPERNIKA;Poznań;63;76,58730159;63;73,96825397;63;88,6031746
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 77 IM. XV PUŁKU UŁANÓW POZNAŃSKICH;Poznań;29;66,55172414;29;50,06896552;37;70,83783784
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 56;Poznań;39;68,79487179;39;65,53846154;39;87,43589744
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 80 IM. KORNELA MAKUSZYŃSKIEGO;Poznań;17;63,58823529;17;50,82352941;26;62
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 88 IM. POZNAŃSKICH KOZIOŁKÓW;Poznań;31;65,80645161;31;42,32258065;35;61,08571429
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 90 IM. HRABIEGO WŁADYSŁAWA ZAMOYSKIEGO;Poznań;27;60,7037037;27;40,44444444;28;72,67857143
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 63 IM. KSAWEREGO ZAKRZEWSKIEGO;Poznań;20;49,6;20;29,6;20;55,5
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. ROMUALDA TRAUGUTTA;Poznań;25;53,68;25;38,56;26;69,96153846
Wielkopolskie;Nie;SZKOŁA PODSTAWOWA INTERNATIONAL SCHOOL OF POZNAN;Poznań;29;63,10344828;29;66,48275862;38;96,97368421
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 21;Poznań;31;67,32258065;31;60,12903226;33;75,78787879
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 25 Z ODDZIAŁAMI INTEGRACYJNYMI I SPECJALNYMI IM. BOHATERÓW MONTE CASINO;Poznań;17;37,76470588;18;25,33333333;22;48,31818182
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 79;Poznań;24;54,54166667;24;45;26;69,38461538
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 84 IM. TADEUSZA KOŚCIUSZKI;Poznań;23;65,7826087;23;50,08695652;23;67,86956522
Wielkopolskie;Nie;PIĄTKOWSKA SZKOŁA SPOŁECZNA IM. DR WANDY BŁEŃSKIEJ;Poznań;34;85,23529412;34;88,82352941;34;95,32352941
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 17 IM. JÓZEFA IGNACEGO KRASZEWSKIEGO;Poznań;34;64,76470588;34;57,41176471;36;72,91666667
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 34 IM. WOJSKA POLSKIEGO;Poznań;48;63,375;48;64,75;49;71,95918367
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 60 IM. WOJCIECHA BOGUSŁAWSKIEGO;Poznań;35;70,77142857;35;62,4;39;84,30769231
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 11 IM.GEN.DEZYDEREGO CHŁAPOWSKIEGO;Poznań;35;53,68571429;35;48,91428571;35;65,02857143
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 12 IM. WIELKOPOLSKIEJ BRYGADY KAWALERII;Poznań;13;52,61538462;13;55,69230769;21;70,04761905
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 38;Poznań;66;77,77272727;66;82;68;82,07352941
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 65 IM. FR.ŻWIRKI I ST. WIGURY;Poznań;28;62,96428571;28;65,71428571;36;75,27777778
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 66 IM. MARII SKŁODOWSKIEJ - CURIE;Poznań;24;59,58333333;24;48,16666667;28;64,64285714
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 75 IM. POWSTAŃCÓW WIELKOPOLSKICH;Poznań;13;48,53846154;13;24,61538462;15;43,6
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 82 IM. KSIĘCIA PRZEMYSŁA I;Poznań;15;58,86666667;15;30,66666667;21;60,52380952
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3;Poznań;14;60,5;14;54,28571429;21;60,71428571
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 6 IM. HIPOLITA CEGIELSKIEGO Z ODDZIALAMI INTEGRACYJNYMI;Poznań;52;69;52;64,92307692;57;72,28070175
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 18 IM. ZOFII NAŁKOWSKIEJ;Poznań;27;63,85185185;27;64,59259259;31;77,12903226
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 19 IM. STANISŁAWA STASZICA;Poznań;29;68,24137931;29;57,10344828;53;71,62264151
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 20 IM. STEFANA BATOREGO;Poznań;38;69,73684211;38;61,57894737;41;74,7804878
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 45 IM. OKRĘTU RZECZYPOSPOLITEJ POLSKIEJ POZNAŃ;Poznań;15;52,66666667;15;42,4;19;57,36842105
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 46 IM. MARII DĄBROWSKIEJ;Poznań;35;61,82857143;35;68,34285714;41;68,26829268
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 50 IM. I DYWIZJI PANCERNEJ GEN. ST. MACZKA Z ODDZIAŁAMI INTEGRACYJNYMI;Poznań;9;64;9;42,66666667;11;57,18181818
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 51 IMBRONISŁAWA SZWARCA;Poznań;41;63,82926829;41;65,07317073;46;78,47826087
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 55 IM. JURIJA GAGARINA;Poznań;21;67,9047619;21;71,23809524;21;81,66666667
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 59 IM. GENERAŁA JANA HENRYKA DĄBROWSKIEGO;Poznań;18;62,88888889;18;45,11111111;18;73,44444444
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 61 IM. KOMISJI EDUKACJI NARODOWEJ;Poznań;36;62,44444444;36;65,44444444;37;77
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 64 IM.MARII KONOPNICKIEJ;Poznań;27;69,11111111;27;60,14814815;30;75,56666667
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 85 IM. KAWALERÓW MALTAŃSKICH;Poznań;19;58,57894737;19;42,94736842;24;66,25
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 KATOLICKIEGO STOWARZYSZENIA WYCHOWAWCÓW IM. BŁ. NATALII TUŁASIEWICZ W POZNANIU;Poznań;8;56,875;8;44,5;8;66,375
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 87 IM. STEFANA ŻEROMSKIEGO;Poznań;38;66,97368421;38;57,89473684;37;72,16216216
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 78 IM. PROF. WIKTORA DEGI W POZNANIU;Poznań;32;62,78125;32;66,625;32;62,53125
Wielkopolskie;Nie;"EUROPEJSKA SZKOŁA AKTYWNEJ EDUKACJI ""OLIMPIJCZYK""";Poznań;16;59,4375;16;57,5;15;86,2
Wielkopolskie;Nie;PRYWATNA SZKOŁA PODSTAWOWA GAUDIUM ET STUDIUM;Poznań;43;77,09302326;43;87,34883721;43;96,06976744
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. ORLĄT LWOWSKICH W POZNANIU;Poznań;68;76,61764706;69;70,95652174;70;83,22857143
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 106;Poznań;11;33;11;21,45454545;8;53
Wielkopolskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA NR 2;Poznań;28;78,07142857;28;75,57142857;27;90,40740741
Wielkopolskie;Nie;PRYWATNA SZKOŁA PODSTAWOWA ANGLOJĘZYCZNA POZNAŃ BRITISH INTERNATIONAL SCHOOL;Poznań;9;53,11111111;9;62,22222222;10;96,8
Wielkopolskie;Tak;SPORTOWA SZKOŁA PODSTAWOWA NR 14 IM. WŁADYSŁAWA ŁOKIETKA;Poznań;8;77,75;8;82;8;86,875
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 13 Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO IM. CYTADELOWCÓW POZNAŃSKICH;Poznań;28;52,14285714;28;52,71428571;31;60,38709677
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 22 IM. A.T. DZIAŁYŃSKIEGO W POZNANIU;Poznań;32;71,21875;32;62,375;32;86,375
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 27 IM. STEFANA CZARNECKIEGO;Poznań;17;54,11764706;17;46,82352941;21;65,80952381
Wielkopolskie;Tak;SPORTOWA SZKOŁA PODSTAWOWA NR 29 IM. JANA KOCHANOWSKIEGO;Poznań;22;56,68181818;22;62,18181818;28;75,96428571
Wielkopolskie;Tak;"SZKOŁA PODSTAWOWA NR 83 ""ŁEJERY"" IM. EMILII WAŚNIOWSKIEJ";Poznań;23;75,69565217;23;65,04347826;23;88,95652174
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA ZAKONU PIJARÓW IM. ŚW. JÓZEFA KALASANCJUSZA W POZNANIU;Poznań;38;75,97368421;38;82;38;86,26315789
Wielkopolskie;Tak;PUBLICZNA SALEZJAŃSKA SZKOŁA PODSTAWOWA W POZNANIU IM. BŁ. PIĄTKI POZNAŃSKIEJ;Poznań;29;74,93103448;29;82,62068966;29;87,31034483
Wielkopolskie;Nie;CHRZEŚCIJAŃSKA SZKOŁA PODSTAWOWA IM. KRÓLA DAWIDA;Poznań;8;65;8;61,5;8;63,625
Wielkopolskie;Tak;KATEDRALNA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I ST. W POZNANIU;Poznań;19;72,68421053;19;82,52631579;19;82,47368421
Wielkopolskie;Nie;"PRYWATNA SZKOŁA PODSTAWOWA ""HARMONIA""";Poznań;21;51,76190476;21;52;21;86,85714286
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM.ARMII POZNAŃ W POZNANIU;Poznań;30;52,03333333;30;42,53333333;30;71,26666667
Wielkopolskie;Nie;PRYWATNA SZKOLA PODSTAWOWA MIESZKO W POZNANIU;Poznań;12;65,75;12;59,66666667;12;83,83333333
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA COGITO;Poznań;68;70,77941176;68;65,05882353;68;86,80882353
Wielkopolskie;Nie;SZKOŁA PODSTAWOWA MONTESSORI INTERNATIONAL SCHOOL;Poznań;1;;1;;1;
Wielkopolskie;Nie;SZKOŁA PODSTAWOWA IM.MATKI JADWIGI BORZĘCKIEJ ZGROMADZENIA SIÓSTR ZMARTWYCHWSTANIA PAŃSKIEGO;Poznań;11;77,72727273;11;63,27272727;11;85,63636364
Wielkopolskie;Nie;SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO MARCINA GORTATA W POZNANIU;Poznań;8;69,75;8;71,5;8;79,625
Wielkopolskie;Tak;KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W POZNANIU;Poznań;20;71;20;74;20;80,05
Wielkopolskie;Nie;SPARK ACADEMY - SZKOŁA PODSTAWOWA;Poznań;20;69,55;20;69,2;20;88,85
Wielkopolskie;Nie;SZKOŁA PODSTAWOWA „SZKOŁA W CHMURZE” W POZNANIU;Poznań;358;48,86871508;358;34,82681564;346;69,81791908
Wielkopolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA VERUM ET BONUM;Poznań;18;53,72222222;18;32,66666667;18;68,66666667
